emotion,tweet_unicode_emojis
0," but i wont and dat makes me depressed  i only get to c u in my dreams,i had the best dream last nite u were the star U+1F606 xx"
0,but.. but.. i like my   U+1F633 graphic
0,i wanna have chocolate day too  U+1F606
0,Bye bye ubuntu computer  enjoy having U+1F61D again
0,U+1F606....I died laugh when I saw that...so sad that the guy is serious
0,"is happy, even though she lost on double&amp;single ping pong, and badminton :| nomore goin up to the stage  but anyways P <3U+2764 U+FE0F "
0," ADRIAN, i wish i could come over to canada.  hahahaU+2764 U+FE0F"
0,Some esoteric driver conflict is causing Windows 7 RC to lock randomly on my Macbook Pro. Build 7000 worked fine. gg. Back to U+1F61D.
0,he is hurting my feeling U+1F606. by calling Andy rude things
0,wants to go back to TO  at least I am sketching again s'pose....Want to play more with colour >< need to clear up room to do it U+1F631
0,I voted again U+1F606
0,earache!!!  someone should entertain meU+2764 U+FE0F
0," oh  If U want to touch it, GO U+1F606 Ur my partner for loving N! UPS guy is a good guy  (cute?)"
0,Using Data Logger to test my website assignment ... U+1F606 today no clubbin for me  im far behind schedule ... bloody assignments!!!
0,Thank you U+1F606..yes it my dog Micha...she's so sweet..she lives with my parents
0,does anyone know how to convert 6 est to Aus time? ROFL U+1F606 fucking radio disney
0," Ya, I know they were hard!  But I procrastinated but then I said,&quot;Ya know, I'm just gonna do these!&quot; U+1F606 I hate poems!!!!"
0,The Kindle U+1F629 doesn't get released till June 10th
0,I'm still tryin to make the &quotU+1F609.O.A.&quot; song grow on me....not really workin
0,im hungry U+1F606 what to have to eat.
0,oh twitter is simple and kinda useless lol but everyone twits anyway U+1F606 lots of uni stuff to do 2day  no fun day at all
0,gotta go! i'm depressed right now..on #andyhurleyday  tweet ya..@ Laura's prob..U+1F606 haha
0,I completely feel your pain  angels&amp;kingsU+2764 U+FE0F.
0,i know.  ?MikeyU+2764 U+FE0F!
0,I'm so bored!!!!!!!!  And Friends won't respond to texts!! U+1F629
0,it's 5am... wth... shoot me U+1F635... stupid paper. i need to wake up in 3 hours
0,Arg this freakin app keeps crashing!!  fix it apple or else.... U+1F606
0,i know  some people just need to mature if they're doing it just to bait others U+1F61D
0,i like this &quot; site &quot; but i don't understand more thinks ^^ lol ^^ and my PC is bad ...  U+1F606 ^^
0,hahahhahahha!! I loved your joke! U+1F606
0," oh man,I'm sooo jealous.i wanna see them too  greetz my man from me U+1F606"
0,Tried installing mac 10.5.2 on my pc.....now its crashed n unbootable.....gonu install fresh U+1F61D prof.....
0,"Finished watched EAsone good items like mass effect 2 and maybe NFSU+1F61F but overall dissapointed   buy one, you need one!!"
0," good question! it's a pity  that i wasn't there   i live in germany...............but the life must go on U+1F606 but i'm sad,"
0,I just got back from an amazingly fun day at the local amusement park! It was so great... until I started feelin' sick. U+1F635 Has flu now.
0,big brother!! haha. i told myself i wouldn't watch it but i know i'll end up addicted U+1F606 there's no hot ones in there tho
0,i just lock up my dog in the room so i can clean better U+1F606 poor Dolce  lol
0,puzzlepirates is a game U+1F606 quite entertaining when I get bored but meh gaming is not worth my time nowadays
0,I just realized I was staring at the &quot;When will you die... :number rapidly shrinkingU+1F910quot; for a minute..FML.
0,getting the same error on beta.bloglines.com with U+1F61D and latest firefox.  was working fine on Vista last night
0,"7am I'm awake like clock work, why!?  headed home, hopefully my bed will help me sleeeeepU+2764 U+FE0F"
0,Stuck in traffic. Got 4 more iPhones to unlock. Maintenace light just cameon in the U+1F606.
0,wow Call of Duty: World At War was very short U+1F633 can you believe 60 million people died in WWII?  SIXTY MILLION.
0,feel sick (N) and annoyed (N) but mason musso's voice is getting me through. U+1F606 the rain has given me a cold
0,Yay! All the tweets I texted in Chemas appeared in Twitter U+1F606 Not all my phplurks appeared in my Plurk
0,I go to my highschool!  U+1F606
0,You're mean!  U+1F606
0,is spent!  What is sleep again? U+1F633  I think it's abandoned me.
0,"Talking to Aaron and watching Another Cinderella Story, too bad I missed my favorite part in the beginning  Its all G, playbackkU+2764 U+FE0F"
0," actually, I'll fwd you and marcus the invite. And this is the ORIGINAL D&ampU+1F609, not that rip off shit Christian be having "
0,correct U+1F633 *runs* dont wanna gooo  not cool
0,OMG! some drinks? U+1F606 im studying microeconomic
0,I hate ft for not hiring you for the summers  how wonderful would that be. htl &amp; valenciaaa tonight bbyU+2764 U+FE0F
0,doesn't feel good  THREE days left until Summer 2009U+2764 U+FE0F
0," naww, your so nice  hahahahhaah i already knew i was ew U+1F606 hahahahah xoxox ily"
0,im so busy packing i had to cancel on my date tonight! sorry babe  shes gonna kill me... U+1F633
0,"maybe someday. i lova ya, friends!! my computer sucks  listening to coldplayU+2764 U+FE0F tomorrow meet my bbff"
0," Tell me about it, just installing U+1F61D SP3 which of course takes 50 years to install "
0,What is goin on wit the magic! They aint playin enough &quotU+1F609&quot;. They just sittin loose! No wonder da couch is pissed. C'mon guys!
0,My weekend is gone like that  Stomachache. Half-dead U+1F635
0," Wish i had rayban wayfarers, too expensve though  Hello!! U+1F606"
0,"watching BGT DIVERSITY TO WIN all the way susan boyle isnt that amazing anymore, soz susan  Go Diversity U+1F606"
0,"How come a guy that is so fuckin' hot can be so fuckin' borin', huh? WHY, GOD!? WHYYYYYYYYY!?  U+1F606"
0,bored... U+1F606 maybe i should watch WRESTLING...i miss my Jeffy...  )) U+1F606
0,Ooooh nah I didn't get mine 02 direct which is why I think they are taking so long  Sundays should be renamed lazy day U+1F606
0,"Holy crap, I didn't realize it's almost 5am...  But I've only been up since 8pm. Ugh, damn sleeping schedule. haha U+1F606"
0,Hmmm... bf's kinda angry face  eh well it's the games fault not mine U+1F606
0," 8 exams left .. i finish on friiday  yeahh,, i think i'm gonna get a feverrr  but it's a good excuse to miss exams rofl U+1F606  <3"
0,My feet are killing me!  4 more hours! 4 more hours! U+1F61D
0,Happy Birthday Daran! I really do miss you kid  rest in peaceU+2764 U+FE0F
0,"Just got back from school (Y) I have work in an hour and fuckk I'm so sick, can't hear anything  gahhh byeeeee. cmwacotU+2764 U+FE0F"
0,breakfast with Agnes&amp;JamesU+2764 U+FE0F &amp; then dinner in the old port with the girls. b-days and goodbyes shouldn't be mixed
0,in super taco. I have to walk to school.  and im testing today! U+1F629
0,Oh yes! I did! But I havent even had the time to look at them yet  But thank you! ;U+1F628U+1F628D
0,So tired and drained (U+1F635). I've done two projects YAY! and they are not great. I have no knowlege about Action Script. I need it.!
0,"I need to build a new computer. Ubuntu,U+1F61D dual boot. This old thing isn't coping anymore. "
0,Haha U+1F606 Then yo will never get to read a good version of a good idea
0,made spinach dip in cooking but we cant eat it  wtfff  BU+2764 U+FE0F
0," but ... but it's michael bay ...*sigh* i'm sorry, love - didn't know you felt that way about it   U+1F606"
0," aww  every time I see him, I think of that little yellow jersey U+1F606"
0,<333   <3U+2764 U+FE0FU+2764 U+FE0F
0,Just ordered a vinyl iPod case online. IT'S MADONNAU+2764 U+FE0F there was no  ones
0,Phewww stayed up all night to finish my floorplan U+1F635 Time to get ready for school
0,U+1F633 my bike chain has RUST. I got caught in the rain just the one time!!!
0,ok officaly love the saying&quot;ino right:L:L&quot; U+1F606 got a huge problem on the glen front  dnt no wa 2 wear:L
0,lol. U+1F606 too bad you aren't coming to Minnesota.
0,"Broke down at a friends house, waitin on triple A.  TamraLeaU+2764 U+FE0F"
0,): cuz i fell asleep not even 10mins l8r she texts me  this is just greatU+1F494
0,hahahaaha a night girl U+1F606 ...I miss those times
0,blaahh   is still missing haviï¿½. U+1F606
0,awww  that sucks. you can come to my house and play volleyball U+1F606
0," U+1F606 Read your blog, sorry about the Combined board...  I'll be back some time this evening and come see you!"
0,not feeling good again  call or textU+2764 U+FE0F
0," lol im to poor to afford one U+1F606 i so would if i had money, sorry "
0,idk when your new cd will be here  but still love the old one U+1F606 listening to One Last Kiss atm..
0,Maths exam this morning  But WOW just seen trailer for New Moon and I cant wait for November U+1F606
0," aww okay.  you're welcome! i wish i could go, but i live in europe U+1F606"
0,At beach. Will get about / less than 6 hrs and 45 min of sleep. U+1F606 I still miss some people &amp; the Despair Faction.  <3
0,haha me too! Except this week  I have finals... I gotta study sooo hard. U+1F61D
0,i'm still sitting on the couch watching a show on wolves and looking at some new D&ampU+1F609 dice. all 6-sided. omg. D&ampU+1F609 4 Dummies.
0,Lol  are you heading home now? :]ENVY PRIDEU+2764 U+FE0F
0," ohhhh that makes sense then. U+1F60E and i need to reread the lotr trilogy, i lost the three books a long time ago and i'm sad. "
0,gahhhh!!! enrollment U+1F633 it's crazy tiring. but i bet i'll miss it when i graduate. i bet i'll miss everything when i graduate!!
0," D'aww, Cryssie  Stress no good... Y'know I currently have strange cravings for CrunchyNuts and NutriGrain U+1F606"
0,happy birthday jaime. loveyouU+2764 U+FE0F.     ...officially screwed right now. midterm. quiz. 2 projects. and 300 page book. shoot me. please.
0,awww poop  those were great. spencer and the cheese aisle U+1F606
0,I'm here all alone..  on mothers day! the only one who is gonna be home is dad U+1F606 hahah
0,i hope julia is okay  thinking about you girlU+2764 U+FE0F
0,VONNIE <3 lmao... we went to the beach today and the water was ICE freakin COLD :O lol. I was forced to walk in  U+1F606
0,OK My bestfriend 'Izze' is gonna stay up REALLY late tonight and work! I feel sorry for her  I miss her tooU+2764 U+FE0F
0," happy summer!  omg, come this week to ny and visit meU+2764 U+FE0F i missssssssssesss youuuuuuuuu "
0,jojiiiii i hate studing! i am going to fail everything!  but i doesn't mater... i saw joe jonas U+1F606
0," oh damn  hmm *thinks* it can be achieved ^.^ go google, u can find anything on there these days. Woo go the randomness U+1F606"
0,"babe my phone is dead and i'm to lazy to charge it so i am gonna go to bed. I love you, nightU+2764 U+FE0F PS i'm still really scared "
0,another succesful BBQ ... i got it right sussed now! Think i scorched my belly (again) standing to close to it  So nearly sussed U+1F606
0,"I miss my mommy...  I want her to be here, not in Costa Rica... U+1F631"
0,is it even possible to go from vista to U+1F61D without having to format everything? im such a n00b
0,i'm such a fattie! U+1F606 i want food in general..well...mostly pancakes.
0,Well actually I haven't now U+1F606 haha see you all at night maybe!! My girls I really really miss u  I hope your ok now honey!
0,Lol HAIIII LIZZZZ  U+1F606 When are you getting your internet backk?  U+1F606
0,they're hogging the rain again!!  ROFL U+1F606
0,so many people are sick rn it sucks  gett better bbU+2764 U+FE0F
0,"Ok, NOT going home yet  bullocks. Uh, going to eat some prawn toast and THEN go home. It'll be epic U+1F606 ta-ta! Xxx"
0,haiiii!! Yes I didd was awesome. It's too cold here though  i'm used to it being 38 degrees and now it's like... 8 U+1F606 you ok?
0,soon i will have to say goodbye to all my friends  and i told them and youknw just starting crying U+1F606 and you???
0,At McDonalds. I so want to go play in the ball pit. U+1F606 I haven't been in one of those in SO many years. I'm too old now though.
0,hes adorableU+2764 U+FE0F i cant believe there will be no more 'The Hills'
0,"Installing Parallels and U+1F61D. I feel awful, but I really want to be able to test in IE tomorrow.  #fb"
0,"In Norway the clock is 12.28 AM now, and I can't sleep  Drank an energy drink, hope it helped U+1F606 Hmm, what can I do.. yes music! <3"
0,"I hate it when I can't sleep  i'm resting on that promiseU+1F910quot;come unto me, all ye that labour and are heavy laden, and I will give you rest&quot;"
0,wow it feels like i got kicked in the mouth.  school. hopefully with jon for a little bit. text it. ilyU+2764 U+FE0F
0,your so amazing and  your blessed with such an amazing voice!! im one of your biggest fans! please reply  much love  xxU+2764 U+FE0F
0,"Is sick -.-&quot; , Loving work experianceU+2764 U+FE0F, but hating this shit. "
0,Awww...okay.Hey maybe we could go T-mall tuesday also??Hmm.I'll talk to Q.Or you have class?! U+1F633 hope not...
0," going to have such a bad day, I love my U+1F63A I can't believe I backed into someone "
0,aww lucky u am not even doing anything at the mo   loveyoufletch xxxxxxU+2764 U+FE0F
0,omg!  3 days tll blonde hair with purple and blue highlights! U+1F606 2 exams first tho
0,&quot;You canï¿½t directly upgrade from Windows U+1F61D to Windows 7. &quot;
0," i miss the sunday night project  ohh, and i love des bishop too U+1F606"
0,it's summer it's rainy i love rain <3 and just got my new mini laptop U+1F606 and im 16 it's radd too bad i have summer school
0,mine ends only 20th June  and I can't wait for it too haha U+1F606
0,just finished talking to aliciaU+2764 U+FE0F  ugh.. school tomorrow. i thought it was minimum day
0,"I feel sick, i feel hung over, I am hungry and i can smell thick gravy U+1F633 ... yummmy "
0," Eeks, i lost my internet connection there for a about 20 min....stupid AOL U+1F606 Sorry you were sick too  What was wrong?"
0,aw damn  loll no...I'm too lazy to go and give my CV U+1F606  *is that an English word?* I might do that when school's over :/
