emotion,tweet
0,Stuck in traffic. Got 4 more iPhones to unlock. Maintenace light just cameon in the XD.
0,wow Call of Duty: World At War was very short O_O can you believe 60 million people died in WWII?  SIXTY MILLION.
0,feel sick (N) and annoyed (N) but mason musso's voice is getting me through. XD the rain has given me a cold
0,Yay! All the tweets I texted in Chemas appeared in Twitter XD Not all my phplurks appeared in my Plurk
0,I go to my highschool!  XD
0,You're mean!  xD
0,is spent!  What is sleep again? O_o  I think it's abandoned me.
0,"Talking to Aaron and watching Another Cinderella Story, too bad I missed my favorite part in the beginning  Its all G, playbackk<3"
0," actually, I'll fwd you and marcus the invite. And this is the ORIGINAL D&amp;D, not that rip off shit Christian be having "
0,correct O_O *runs* dont wanna gooo  not cool
0,OMG! some drinks? xD im studying microeconomic
0,I hate ft for not hiring you for the summers  how wonderful would that be. htl &amp; valenciaaa tonight bby<3
0,doesn't feel good  THREE days left until Summer 2009<3
0," naww, your so nice  hahahahhaah i already knew i was ew xD hahahahah xoxox ily"
0,im so busy packing i had to cancel on my date tonight! sorry babe  shes gonna kill me... o_O
0,"maybe someday. i lova ya, friends!! my computer sucks  listening to coldplay<3 tomorrow meet my bbff"
0," Tell me about it, just installing XP SP3 which of course takes 50 years to install "
0,What is goin on wit the magic! They aint playin enough &quot;D&quot;. They just sittin loose! No wonder da couch is pissed. C'mon guys!
0,My weekend is gone like that  Stomachache. Half-dead X_X
0," Wish i had rayban wayfarers, too expensve though  Hello!! XD"
0,"watching BGT DIVERSITY TO WIN all the way susan boyle isnt that amazing anymore, soz susan  Go Diversity XD"
0,"How come a guy that is so fuckin' hot can be so fuckin' borin', huh? WHY, GOD!? WHYYYYYYYYY!?  xD"
0,bored... xD maybe i should watch WRESTLING...i miss my Jeffy...  )) xD
0,Ooooh nah I didn't get mine 02 direct which is why I think they are taking so long  Sundays should be renamed lazy day XD
0,"Holy crap, I didn't realize it's almost 5am...  But I've only been up since 8pm. Ugh, damn sleeping schedule. haha xD"
0,Hmmm... bf's kinda angry face  eh well it's the games fault not mine XD
0," 8 exams left .. i finish on friiday  yeahh,, i think i'm gonna get a feverrr  but it's a good excuse to miss exams rofl xD  <3"
0,My feet are killing me!  4 more hours! 4 more hours! XP
0,Happy Birthday Daran! I really do miss you kid  rest in peace<3
0,"Just got back from school (Y) I have work in an hour and fuckk I'm so sick, can't hear anything  gahhh byeeeee. cmwacot<3"
0,breakfast with Agnes&amp;James<3 &amp; then dinner in the old port with the girls. b-days and goodbyes shouldn't be mixed
0,in super taco. I have to walk to school.  and im testing today! DX
0,Oh yes! I did! But I havent even had the time to look at them yet  But thank you! ;D;D;D
0,So tired and drained (X_X). I've done two projects YAY! and they are not great. I have no knowlege about Action Script. I need it.!
0,"I need to build a new computer. Ubuntu,XP dual boot. This old thing isn't coping anymore. "
0,Haha xD Then yo will never get to read a good version of a good idea
0,made spinach dip in cooking but we cant eat it  wtfff  B<3
0," but ... but it's michael bay ...*sigh* i'm sorry, love - didn't know you felt that way about it   XD"
0," aww  every time I see him, I think of that little yellow jersey xD"
0,<333   <3<3<3
0,Just ordered a vinyl iPod case online. IT'S MADONNA<3 there was no  ones
0,Phewww stayed up all night to finish my floorplan x_x Time to get ready for school
0,O_O my bike chain has RUST. I got caught in the rain just the one time!!!
0,ok officaly love the saying&quot;ino right:L:L&quot; xD got a huge problem on the glen front  dnt no wa 2 wear:L
0,lol. XD too bad you aren't coming to Minnesota.
0,"Broke down at a friends house, waitin on triple A.  TamraLea<3"
0,): cuz i fell asleep not even 10mins l8r she texts me  this is just great</3
0,hahahaaha a night girl xD ...I miss those times
0,blaahh   is still missing haviï¿½. xD
0,awww  that sucks. you can come to my house and play volleyball xD
0," xD Read your blog, sorry about the Combined board...  I'll be back some time this evening and come see you!"
0,not feeling good again  call or text<3
0," lol im to poor to afford one XD i so would if i had money, sorry "
0,idk when your new cd will be here  but still love the old one xD listening to One Last Kiss atm..
0,Maths exam this morning  But WOW just seen trailer for New Moon and I cant wait for November XD
0," aww okay.  you're welcome! i wish i could go, but i live in europe xD"
0,At beach. Will get about / less than 6 hrs and 45 min of sleep. XD I still miss some people &amp; the Despair Faction.  <3
0,haha me too! Except this week  I have finals... I gotta study sooo hard. xp
0,i'm still sitting on the couch watching a show on wolves and looking at some new D&amp;D dice. all 6-sided. omg. D&amp;D 4 Dummies.
0,Lol  are you heading home now? :]ENVY PRIDE<3
0," ohhhh that makes sense then. 8D and i need to reread the lotr trilogy, i lost the three books a long time ago and i'm sad. "
0,gahhhh!!! enrollment o_O it's crazy tiring. but i bet i'll miss it when i graduate. i bet i'll miss everything when i graduate!!
0," D'aww, Cryssie  Stress no good... Y'know I currently have strange cravings for CrunchyNuts and NutriGrain XD"
0,happy birthday jaime. loveyou<3.     ...officially screwed right now. midterm. quiz. 2 projects. and 300 page book. shoot me. please.
0,awww poop  those were great. spencer and the cheese aisle XD
0,I'm here all alone..  on mothers day! the only one who is gonna be home is dad XD hahah
0,i hope julia is okay  thinking about you girl<3
0,VONNIE <3 lmao... we went to the beach today and the water was ICE freakin COLD :O lol. I was forced to walk in  XD
0,OK My bestfriend 'Izze' is gonna stay up REALLY late tonight and work! I feel sorry for her  I miss her too<3
0," happy summer!  omg, come this week to ny and visit me<3 i missssssssssesss youuuuuuuuu "
0,jojiiiii i hate studing! i am going to fail everything!  but i doesn't mater... i saw joe jonas XD
0," oh damn  hmm *thinks* it can be achieved ^.^ go google, u can find anything on there these days. Woo go the randomness xD"
0,"babe my phone is dead and i'm to lazy to charge it so i am gonna go to bed. I love you, night<3 PS i'm still really scared "
0,another succesful BBQ ... i got it right sussed now! Think i scorched my belly (again) standing to close to it  So nearly sussed xD
0,"I miss my mommy...  I want her to be here, not in Costa Rica... D8"
0,is it even possible to go from vista to xp without having to format everything? im such a n00b
0,i'm such a fattie! xD i want food in general..well...mostly pancakes.
0,Well actually I haven't now XD haha see you all at night maybe!! My girls I really really miss u  I hope your ok now honey!
0,Lol HAIIII LIZZZZ  XD When are you getting your internet backk?  XD
0,they're hogging the rain again!!  ROFL xD
0,so many people are sick rn it sucks  gett better bb<3
0,"Ok, NOT going home yet  bullocks. Uh, going to eat some prawn toast and THEN go home. It'll be epic xD ta-ta! Xxx"
0,haiiii!! Yes I didd was awesome. It's too cold here though  i'm used to it being 38 degrees and now it's like... 8 xD you ok?
0,soon i will have to say goodbye to all my friends  and i told them and youknw just starting crying XD and you???
0,At McDonalds. I so want to go play in the ball pit. xD I haven't been in one of those in SO many years. I'm too old now though.
0,hes adorable<3 i cant believe there will be no more 'The Hills'
0,"Installing Parallels and XP. I feel awful, but I really want to be able to test in IE tomorrow.  #fb"
0,"In Norway the clock is 12.28 AM now, and I can't sleep  Drank an energy drink, hope it helped xD Hmm, what can I do.. yes music! <3"
0,"I hate it when I can't sleep  i'm resting on that promise:&quot;come unto me, all ye that labour and are heavy laden, and I will give you rest&quot;"
0,wow it feels like i got kicked in the mouth.  school. hopefully with jon for a little bit. text it. ily<3
0,your so amazing and  your blessed with such an amazing voice!! im one of your biggest fans! please reply  much love  xx<3
0,"Is sick -.-&quot; , Loving work experiance<3, but hating this shit. "
0,Awww...okay.Hey maybe we could go T-mall tuesday also??Hmm.I'll talk to Q.Or you have class?! O_o hope not...
0," going to have such a bad day, I love my x3 I can't believe I backed into someone "
0,aww lucky u am not even doing anything at the mo   loveyoufletch xxxxxx<3
0,omg!  3 days tll blonde hair with purple and blue highlights! XD 2 exams first tho
0,&quot;You canï¿½t directly upgrade from Windows XP to Windows 7. &quot;
0," i miss the sunday night project  ohh, and i love des bishop too xD"
0,it's summer it's rainy i love rain <3 and just got my new mini laptop xD and im 16 it's radd too bad i have summer school
0,mine ends only 20th June  and I can't wait for it too haha XD
0,just finished talking to alicia<3  ugh.. school tomorrow. i thought it was minimum day
0,"I feel sick, i feel hung over, I am hungry and i can smell thick gravy O_O ... yummmy "
0," Eeks, i lost my internet connection there for a about 20 min....stupid AOL XD Sorry you were sick too  What was wrong?"
0,aw damn  loll no...I'm too lazy to go and give my CV xD  *is that an English word?* I might do that when school's over :/
0,Oh .. I thought you meant just in general xD Nah I'm not watching it
0," I don't want to smoke anything though.  I even stopped smoking the other herb except for like, one time last week. XD"
0,Banged the shit out of my shin last night. Still a bit limpy.  Think I'll have to not run today. QQ #c25k #g25k
0,Recovering MS-Windows XP after a virus attack
0,aww mann  that sucks lol xD
0,that didnt come to my cell phone  BOO! im gonna add a picture now. and my tooties came out cute. twit ya<3
0,is having a fake tan today xD BB was a letdown :/ the dissapointment  x
0,count me in xD but itll be very hard in my part
0,ohhhh about him being married and shaved head:O  is there any pictures
0,Errrrggghhh! Are you serious? A HOT mess!   LOL @ &quot;I must go&quot; XD
0," dude, thanks for the tip on QQ China. I'm in Philadelphia now. Chinese foods here ain't cheap "
0,u made  because I would color my nail black? xD
0,OH &amp; my hustler shirt finally came in !! yay !!  but damn it is windy  k.nightHUSTLERS<3
0," awwww  And your lucky to have such an amazing song with your name, no one sings Galit XD"
0," mmmm, yes please XD  actually once i forgot i was cooking rice, and it turned into melted black goop,  oh dears"
0,Bonnie is soooo unhealthy. D8 Ate an Angus 1/3 pounder and is having an iced mocha. :p I'm gonna have a heart attack later.  EXERCISE!! D8
0,I Just got up and heading to school for an exam  i studied and forgot everything again O_O
0,AHAHAHAHAA XD I have to go now  chat lateer xx
0,I try calling so many times I didn't get thew  it would really make my day if you replied<3
0,I miss the mine  xD but I'm hearing his music and well I gonna keep my comments
0,hahahaha! Lol what's this!?I'm being used  hahahaha!!Find your own Latinos they are all mine;)gathering sounds epic! Tho:p
0,"I feel bad over everything..  How can I be so stupid? Why was I so harsh? Its my fault, I know it. I'm sorry SaVvy, love you guys<3"
0,FRIDAY so freakin happy today was an annoying day  buuut WEEKEND! TGIF<3
0,Lol yeah school  xD early morning walk cuz i dunno i just kinda feel like it lol i'm making my way to my back yard now lol
0,is more or less awake.  hmmm.  could use some good drugs right about now though  - $teph<3
0,Tomorrow it will be a warm day..  For some reason I don't like the sun that much. xD But I'll go swim! ;D So that's better. xD
0,Hey  *type your question here* #jonaslive+-+-+-+-+- will cancel the visit to monterrey?   (i wait 4 your answer) XD
0,Erik F. Is an awesome listener<3 But I'm so confused  AHHHH!
0,"  i thought so too.. But I I'll go to London this year anyways..hopefully..xD..uh and I can't come with u to GD,'cause of school "
0,and i miss him too  thank god bindys the living legend i fucking love her animal loving self. And you<3
0,It's 35 degree C now ak ak :O:O. How can I survive the summer eh? - Just see the knife when needed the scissors and now vice versa huhuhu
